09:06:37.908 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:38.041 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:38.202 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:38.353 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:38.514 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:38.674 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:40.485 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:40.609 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:41.196 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:06:42.460 [qtp2017547691-21] INFO  spark.http.matching.MatcherFilter - The requested route [/crea-reserva] has not been mapped in Spark for Accept: [text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7]
09:06:43.901 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/elimina-reserva/1] has not been mapped in Spark for Accept: [text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7]
09:06:46.076 [qtp2017547691-21] INFO  spark.http.matching.MatcherFilter - The requested route [/reserva/1] has not been mapped in Spark for Accept: [text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7]
09:08:30.888 [main] INFO  Main - ARRANCANDO APLICACION
09:08:30.920 [main] INFO  spark.staticfiles.StaticFilesConfiguration - StaticResourceHandler configured with folder = /public
09:08:31.053 [Thread-0] INFO  org.eclipse.jetty.util.log - Logging initialized @875ms to org.eclipse.jetty.util.log.Slf4jLog
09:08:31.122 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - == Spark has ignited ...
09:08:31.122 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - >> Listening on 0.0.0.0:4567
09:08:31.126 [Thread-0] INFO  org.eclipse.jetty.server.Server - jetty-9.4.31.v20200723; built: 2020-07-23T17:57:36.812Z; git: 450ba27947e13e66baa8cd1ce7e85a4461cacc1d; jvm 17+35-2724
09:08:31.161 [Thread-0] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
09:08:31.162 [Thread-0] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
09:08:31.166 [Thread-0] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 600000ms
09:08:31.270 [Thread-0] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@3dc72283{HTTP/1.1, (http/1.1)}{0.0.0.0:4567}
09:08:31.270 [Thread-0] INFO  org.eclipse.jetty.server.Server - Started @1095ms
09:08:33.963 [qtp2017547691-21] INFO  spark.http.matching.MatcherFilter - The requested route [/public.css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:08:34.358 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public.css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:08:34.531 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public.css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:08:34.692 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public.css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:08:34.850 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public.css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:08:35.014 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public.css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:08:35.187 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public.css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:08:38.788 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public.css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:08:38.984 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public.css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:08:39.152 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public.css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:14:24.613 [main] INFO  Main - ARRANCANDO APLICACION
09:14:24.645 [main] INFO  spark.staticfiles.StaticFilesConfiguration - StaticResourceHandler configured with folder = /public
09:14:24.790 [Thread-0] INFO  org.eclipse.jetty.util.log - Logging initialized @942ms to org.eclipse.jetty.util.log.Slf4jLog
09:14:24.867 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - == Spark has ignited ...
09:14:24.868 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - >> Listening on 0.0.0.0:4567
09:14:24.872 [Thread-0] INFO  org.eclipse.jetty.server.Server - jetty-9.4.31.v20200723; built: 2020-07-23T17:57:36.812Z; git: 450ba27947e13e66baa8cd1ce7e85a4461cacc1d; jvm 17+35-2724
09:14:24.908 [Thread-0] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
09:14:24.908 [Thread-0] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
09:14:24.911 [Thread-0] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 600000ms
09:14:25.001 [Thread-0] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@3dc72283{HTTP/1.1, (http/1.1)}{0.0.0.0:4567}
09:14:25.002 [Thread-0] INFO  org.eclipse.jetty.server.Server - Started @1158ms
09:14:27.093 [qtp2017547691-19] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:14:27.325 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:14:27.503 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:14:27.647 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:14:27.788 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:14:27.933 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:14:28.092 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:14:28.235 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:14:28.413 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:14:28.720 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:14:28.859 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:16:20.687 [main] INFO  Main - ARRANCANDO APLICACION
09:16:20.718 [main] INFO  spark.staticfiles.StaticFilesConfiguration - StaticResourceHandler configured with folder = /css
09:16:20.853 [Thread-0] INFO  org.eclipse.jetty.util.log - Logging initialized @928ms to org.eclipse.jetty.util.log.Slf4jLog
09:16:20.925 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - == Spark has ignited ...
09:16:20.926 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - >> Listening on 0.0.0.0:4567
09:16:20.929 [Thread-0] INFO  org.eclipse.jetty.server.Server - jetty-9.4.31.v20200723; built: 2020-07-23T17:57:36.812Z; git: 450ba27947e13e66baa8cd1ce7e85a4461cacc1d; jvm 17+35-2724
09:16:20.961 [Thread-0] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
09:16:20.961 [Thread-0] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
09:16:20.964 [Thread-0] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 660000ms
09:16:21.058 [Thread-0] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@3dc72283{HTTP/1.1, (http/1.1)}{0.0.0.0:4567}
09:16:21.058 [Thread-0] INFO  org.eclipse.jetty.server.Server - Started @1137ms
09:16:25.186 [qtp2017547691-19] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:16:25.451 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:16:26.139 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:16:26.268 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:16:27.388 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:16:27.551 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:16:29.135 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:16:31.512 [qtp2017547691-24] INFO  spark.http.matching.MatcherFilter - The requested route [/lista-reserva] has not been mapped in Spark for Accept: [text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7]
09:16:31.704 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/lista-reserva] has not been mapped in Spark for Accept: [text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7]
09:16:35.336 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:28:31.119 [main] INFO  Main - ARRANCANDO APLICACION
09:28:31.151 [main] INFO  spark.staticfiles.StaticFilesConfiguration - StaticResourceHandler configured with folder = /public
09:28:31.282 [Thread-0] INFO  org.eclipse.jetty.util.log - Logging initialized @929ms to org.eclipse.jetty.util.log.Slf4jLog
09:28:31.353 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - == Spark has ignited ...
09:28:31.354 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - >> Listening on 0.0.0.0:4567
09:28:31.358 [Thread-0] INFO  org.eclipse.jetty.server.Server - jetty-9.4.31.v20200723; built: 2020-07-23T17:57:36.812Z; git: 450ba27947e13e66baa8cd1ce7e85a4461cacc1d; jvm 17+35-2724
09:28:31.393 [Thread-0] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
09:28:31.393 [Thread-0] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
09:28:31.396 [Thread-0] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 660000ms
09:28:31.483 [Thread-0] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@3dc72283{HTTP/1.1, (http/1.1)}{0.0.0.0:4567}
09:28:31.483 [Thread-0] INFO  org.eclipse.jetty.server.Server - Started @1134ms
09:28:46.187 [qtp2017547691-26] INFO  spark.http.matching.MatcherFilter - The requested route [/public/css/style.css] has not been mapped in Spark for Accept: [text/css,*/*;q=0.1]
09:29:41.851 [main] INFO  Main - ARRANCANDO APLICACION
09:29:41.882 [main] INFO  spark.staticfiles.StaticFilesConfiguration - StaticResourceHandler configured with folder = /public
09:29:42.019 [Thread-0] INFO  org.eclipse.jetty.util.log - Logging initialized @915ms to org.eclipse.jetty.util.log.Slf4jLog
09:29:42.087 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - == Spark has ignited ...
09:29:42.087 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - >> Listening on 0.0.0.0:4567
09:29:42.090 [Thread-0] INFO  org.eclipse.jetty.server.Server - jetty-9.4.31.v20200723; built: 2020-07-23T17:57:36.812Z; git: 450ba27947e13e66baa8cd1ce7e85a4461cacc1d; jvm 17+35-2724
09:29:42.127 [Thread-0] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
09:29:42.128 [Thread-0] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
09:29:42.131 [Thread-0] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 660000ms
09:29:42.217 [Thread-0] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@3dc72283{HTTP/1.1, (http/1.1)}{0.0.0.0:4567}
09:29:42.218 [Thread-0] INFO  org.eclipse.jetty.server.Server - Started @1117ms
09:30:30.573 [main] INFO  Main - ARRANCANDO APLICACION
09:30:30.604 [main] INFO  spark.staticfiles.StaticFilesConfiguration - StaticResourceHandler configured with folder = /public
09:30:30.745 [Thread-0] INFO  org.eclipse.jetty.util.log - Logging initialized @870ms to org.eclipse.jetty.util.log.Slf4jLog
09:30:30.810 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - == Spark has ignited ...
09:30:30.810 [Thread-0] INFO  spark.embeddedserver.jetty.EmbeddedJettyServer - >> Listening on 0.0.0.0:4567
09:30:30.813 [Thread-0] INFO  org.eclipse.jetty.server.Server - jetty-9.4.31.v20200723; built: 2020-07-23T17:57:36.812Z; git: 450ba27947e13e66baa8cd1ce7e85a4461cacc1d; jvm 17+35-2724
09:30:30.843 [Thread-0] INFO  org.eclipse.jetty.server.session - DefaultSessionIdManager workerName=node0
09:30:30.843 [Thread-0] INFO  org.eclipse.jetty.server.session - No SessionScavenger set, using defaults
09:30:30.846 [Thread-0] INFO  org.eclipse.jetty.server.session - node0 Scavenging every 660000ms
09:30:30.943 [Thread-0] INFO  org.eclipse.jetty.server.AbstractConnector - Started ServerConnector@57a1b2e8{HTTP/1.1, (http/1.1)}{0.0.0.0:4567}
09:30:30.943 [Thread-0] INFO  org.eclipse.jetty.server.Server - Started @1071ms
